order_id,customer_id,captain_id,restaurant_id,district,order_time,delivery_time_min,prep_time_min,weather,traffic_level,order_value_sar,status,hour_of_day,day_of_week,is_peak_hour,is_delayed
ORD000192,CUST04898,CAP098,REST061,النخيل,2025-03-06 15:15:00,40,19,عاصف,متوسط,55.59,delivered,15,Thursday,0,0
ORD000193,CUST04065,CAP199,REST044,العليا,2025-04-27 07:42:00,36,8,صافي,كثيف,135.26,cancelled,7,Sunday,0,0
ORD000194,CUST03659,CAP163,REST068,الملقا,2025-01-21 14:29:00,58,28,غائم,خفيف,283.86,delayed,14,Tuesday,0,1
ORD000195,CUST04960,CAP155,REST047,النخيل,2025-01-02 07:55:00,48,22,غائم,خفيف,325.39,delivered,7,Thursday,0,0
ORD000196,CUST01524,CAP166,REST028,المروج,2025-08-07 12:42:00,60,22,حار جداً,متوسط,323.81,delayed,12,Thursday,1,1
ORD000197,CUST03326,CAP154,REST027,السليمانية,2025-04-17 20:06:00,60,17,صافي,متوسط,280.88,delayed,20,Thursday,1,1
ORD000198,CUST00375,CAP027,REST042,الورود,2025-09-18 20:26:00,36,11,صافي,كثيف,153.48,delivered,20,Thursday,1,0
ORD000199,CUST02430,CAP187,REST013,النخيل,2025-01-29 17:30:00,44,10,بارد,كثيف,95.0,delivered,17,Wednesday,0,0
ORD000200,CUST01324,CAP165,REST067,حطين,2025-05-31 20:06:00,79,37,عاصف,كثيف,76.42,cancelled,20,Saturday,1,1
ORD000201,CUST03105,CAP029,REST036,الياسمين,2025-09-25 20:22:00,74,27,غائم,شديد الكثافة,228.68,delayed,20,Thursday,1,1
ORD000202,CUST00067,CAP083,REST007,الياسمين,2025-06-28 18:05:00,36,22,بارد,خفيف,158.09,delivered,18,Saturday,0,0
ORD000203,CUST04957,CAP063,REST038,المروج,2026-05-09 16:11:00,48,19,صافي,خفيف,20.79,cancelled,16,Saturday,0,0
ORD000204,CUST00580,CAP136,REST067,حطين,2025-07-07 11:44:00,59,39,غائم,متوسط,128.31,delayed,11,Monday,0,1
ORD000205,CUST01298,CAP165,REST050,النخيل,2026-04-17 20:14:00,54,21,عاصف,كثيف,229.13,delayed,20,Friday,1,1
ORD000206,CUST04345,CAP047,REST038,المروج,2025-06-22 09:43:00,59,17,غائم,كثيف,278.28,delayed,9,Sunday,0,1
ORD000207,CUST02178,CAP130,REST075,المروج,2026-02-19 17:57:00,50,26,حار جداً,متوسط,236.18,delivered,17,Thursday,0,0
ORD000208,CUST02123,CAP104,REST030,العليا,2025-02-27 10:36:00,35,6,بارد,متوسط,57.1,delivered,10,Thursday,0,0
ORD000209,CUST04280,CAP125,REST068,الملقا,2025-07-29 10:46:00,56,36,عاصف,خفيف,262.19,delayed,10,Tuesday,0,1
ORD000210,CUST04698,CAP073,REST017,السليمانية,2025-08-15 11:33:00,35,12,حار جداً,خفيف,145.32,cancelled,11,Friday,0,0
ORD000211,CUST01419,CAP198,REST031,الورود,2025-12-21 19:13:00,54,14,صافي,خفيف,242.2,delayed,19,Sunday,1,1
ORD000212,CUST04395,CAP094,REST008,النخيل,2025-09-01 17:39:00,41,8,صافي,خفيف,263.95,delivered,17,Monday,0,0
ORD000213,CUST01707,CAP169,REST060,النخيل,2026-01-25 07:10:00,44,7,عاصف,كثيف,51.94,cancelled,7,Sunday,0,0
ORD000214,CUST00408,CAP196,REST078,المروج,2025-05-01 16:55:00,55,24,حار جداً,متوسط,20.17,delayed,16,Thursday,0,1
ORD000215,CUST00288,CAP024,REST019,النخيل,2025-03-21 20:02:00,43,5,حار جداً,متوسط,148.18,delivered,20,Friday,1,0
ORD000216,CUST00762,CAP071,REST065,السليمانية,2025-05-27 20:42:00,50,21,غائم,خفيف,33.85,delivered,20,Tuesday,1,0
ORD000217,CUST02542,CAP100,REST005,حطين,2025-08-14 07:31:00,70,24,عاصف,كثيف,86.46,delayed,7,Thursday,0,1
ORD000218,CUST00147,CAP198,REST017,السليمانية,2025-02-19 08:14:00,44,13,بارد,كثيف,137.33,delivered,8,Wednesday,0,0
ORD000219,CUST04096,CAP093,REST031,الورود,2025-06-25 14:14:00,39,12,بارد,شديد الكثافة,346.14,delivered,14,Wednesday,0,0
ORD000220,CUST01839,CAP090,REST044,العليا,2025-01-04 19:41:00,56,7,غائم,شديد الكثافة,97.65,delayed,19,Saturday,1,1
ORD000221,CUST01080,CAP195,REST003,النخيل,2025-07-20 17:53:00,58,18,بارد,كثيف,20.02,delayed,17,Sunday,0,1
ORD000222,CUST03771,CAP062,REST020,الملقا,2025-08-25 15:56:00,58,20,عاصف,متوسط,49.3,delayed,15,Monday,0,1
ORD000223,CUST00509,CAP008,REST005,حطين,2026-04-06 12:43:00,52,23,غائم,كثيف,269.15,delayed,12,Monday,1,1
ORD000224,CUST02944,CAP082,REST012,النخيل,2025-01-02 15:47:00,83,37,غائم,شديد الكثافة,228.21,delayed,15,Thursday,0,1
ORD000225,CUST02826,CAP057,REST057,المروج,2025-03-15 20:00:00,66,27,حار جداً,كثيف,228.57,delayed,20,Saturday,1,1
ORD000226,CUST03985,CAP036,REST003,النخيل,2025-01-16 10:35:00,50,21,حار جداً,كثيف,346.91,delivered,10,Thursday,0,0
ORD000227,CUST01813,CAP119,REST066,العليا,2025-05-16 12:24:00,61,18,صافي,كثيف,243.93,delayed,12,Friday,1,1
ORD000228,CUST01267,CAP023,REST016,الورود,2025-10-16 12:11:00,50,18,صافي,كثيف,167.5,delivered,12,Thursday,1,0
ORD000229,CUST04263,CAP072,REST045,النخيل,2025-10-30 20:23:00,66,25,صافي,كثيف,16.03,delayed,20,Thursday,1,1
ORD000230,CUST00354,CAP070,REST003,النخيل,2025-02-12 11:31:00,65,22,حار جداً,شديد الكثافة,176.48,delayed,11,Wednesday,0,1
ORD000231,CUST02965,CAP199,REST045,النخيل,2025-02-05 09:13:00,49,19,عاصف,متوسط,216.43,delivered,9,Wednesday,0,0
ORD000232,CUST00530,CAP106,REST031,الورود,2026-02-26 13:42:00,66,16,عاصف,كثيف,143.37,delayed,13,Thursday,1,1
ORD000233,CUST04848,CAP046,REST056,الورود,2025-01-24 15:08:00,69,35,حار جداً,متوسط,252.37,delayed,15,Friday,0,1
ORD000234,CUST03930,CAP184,REST012,النخيل,2025-07-08 19:24:00,73,38,عاصف,خفيف,99.18,cancelled,19,Tuesday,1,1
ORD000235,CUST04253,CAP158,REST064,حطين,2026-01-03 14:21:00,40,21,بارد,شديد الكثافة,288.95,delivered,14,Saturday,0,0
ORD000236,CUST01913,CAP053,REST057,المروج,2025-02-19 13:16:00,45,25,بارد,متوسط,331.02,delivered,13,Wednesday,1,0
ORD000237,CUST04026,CAP062,REST061,النخيل,2026-01-17 21:44:00,52,23,صافي,شديد الكثافة,110.26,delayed,21,Saturday,1,1
ORD000238,CUST00154,CAP050,REST078,المروج,2025-12-05 23:41:00,69,30,غائم,شديد الكثافة,338.57,delayed,23,Friday,0,1
ORD000239,CUST04109,CAP199,REST015,الربوة,2026-02-06 23:55:00,36,8,بارد,متوسط,130.12,delivered,23,Friday,0,0
ORD000240,CUST04901,CAP081,REST015,الربوة,2025-11-28 19:28:00,44,6,صافي,خفيف,176.02,delivered,19,Friday,1,0
ORD000241,CUST00648,CAP141,REST024,الملقا,2026-01-03 17:59:00,40,26,حار جداً,متوسط,217.19,delivered,17,Saturday,0,0
ORD000242,CUST03628,CAP087,REST040,حطين,2025-08-25 21:33:00,31,6,صافي,خفيف,91.28,delivered,21,Monday,1,0
ORD000243,CUST04525,CAP105,REST078,المروج,2025-07-18 14:31:00,64,29,حار جداً,كثيف,73.62,delayed,14,Friday,0,1
ORD000244,CUST00743,CAP084,REST035,النخيل,2025-09-17 19:13:00,66,13,صافي,شديد الكثافة,195.96,delayed,19,Wednesday,1,1
ORD000245,CUST02930,CAP097,REST061,النخيل,2026-05-07 22:39:00,52,21,صافي,شديد الكثافة,280.1,delayed,22,Thursday,0,1
ORD000246,CUST03535,CAP020,REST072,النخيل,2025-03-13 10:34:00,48,16,غائم,شديد الكثافة,175.14,delivered,10,Thursday,0,0
ORD000247,CUST04307,CAP097,REST051,النخيل,2025-07-06 07:02:00,55,28,بارد,خفيف,107.77,delayed,7,Sunday,0,1
ORD000248,CUST00041,CAP129,REST075,المروج,2025-02-06 12:37:00,40,25,صافي,متوسط,120.76,delivered,12,Thursday,1,0
ORD000249,CUST03944,CAP017,REST073,العليا,2025-11-28 20:33:00,94,36,حار جداً,شديد الكثافة,160.68,delayed,20,Friday,1,1
ORD000250,CUST00075,CAP039,REST079,المروج,2025-02-21 09:38:00,44,14,بارد,كثيف,113.02,delivered,9,Friday,0,0
ORD000251,CUST04884,CAP193,REST012,النخيل,2025-06-05 11:26:00,62,35,غائم,شديد الكثافة,139.28,delayed,11,Thursday,0,1
ORD000252,CUST03778,CAP084,REST019,النخيل,2025-06-21 14:17:00,39,8,حار جداً,كثيف,310.97,delivered,14,Saturday,0,0
ORD000253,CUST02109,CAP155,REST011,حطين,2025-11-20 13:30:00,61,29,صافي,خفيف,342.41,delayed,13,Thursday,1,1
ORD000254,CUST02903,CAP107,REST080,الملقا,2026-04-26 09:02:00,51,19,بارد,كثيف,70.72,delayed,9,Sunday,0,1
ORD000255,CUST00566,CAP170,REST015,الربوة,2025-07-19 18:14:00,35,9,بارد,خفيف,142.5,delivered,18,Saturday,0,0
ORD000256,CUST01071,CAP034,REST072,النخيل,2026-01-27 21:08:00,74,19,عاصف,كثيف,46.8,delayed,21,Tuesday,1,1
ORD000257,CUST00963,CAP015,REST080,الملقا,2025-12-19 19:20:00,66,19,عاصف,كثيف,244.58,delayed,19,Friday,1,1
ORD000258,CUST04818,CAP048,REST067,حطين,2025-10-30 19:23:00,83,39,عاصف,كثيف,18.5,delayed,19,Thursday,1,1
ORD000259,CUST04015,CAP171,REST003,النخيل,2025-02-08 17:19:00,36,17,صافي,متوسط,172.78,delivered,17,Saturday,0,0
ORD000260,CUST03673,CAP151,REST071,حطين,2025-06-18 07:11:00,44,9,عاصف,خفيف,237.57,delivered,7,Wednesday,0,0
ORD000261,CUST01281,CAP095,REST044,العليا,2026-02-05 20:48:00,46,5,غائم,شديد الكثافة,261.35,delivered,20,Thursday,1,0
ORD000262,CUST03018,CAP109,REST025,العليا,2025-10-15 21:58:00,47,31,صافي,خفيف,243.82,delivered,21,Wednesday,1,0
ORD000263,CUST01244,CAP064,REST074,حطين,2025-08-06 23:31:00,56,33,حار جداً,متوسط,78.92,delayed,23,Wednesday,0,1
ORD000264,CUST04724,CAP120,REST072,النخيل,2025-08-31 17:06:00,48,16,صافي,خفيف,60.56,delivered,17,Sunday,0,0
ORD000265,CUST03123,CAP076,REST037,السليمانية,2025-07-16 23:59:00,58,22,صافي,متوسط,211.82,delayed,23,Wednesday,0,1
ORD000266,CUST02185,CAP077,REST064,حطين,2025-05-04 19:51:00,57,20,غائم,كثيف,295.91,delayed,19,Sunday,1,1
ORD000267,CUST02484,CAP110,REST074,حطين,2025-11-22 12:30:00,79,30,حار جداً,كثيف,124.33,delayed,12,Saturday,1,1
ORD000268,CUST04362,CAP014,REST069,النخيل,2025-08-25 12:03:00,43,21,حار جداً,خفيف,118.43,delivered,12,Monday,1,0
ORD000269,CUST04850,CAP095,REST033,الياسمين,2025-12-11 14:11:00,59,26,حار جداً,متوسط,102.02,delayed,14,Thursday,0,1
ORD000270,CUST02422,CAP037,REST007,الياسمين,2025-11-21 09:06:00,61,23,حار جداً,متوسط,251.57,cancelled,9,Friday,0,1
ORD000271,CUST04569,CAP055,REST070,الياسمين,2025-05-26 17:57:00,65,24,صافي,شديد الكثافة,204.32,cancelled,17,Monday,0,1
ORD000272,CUST01382,CAP091,REST062,الياسمين,2025-08-10 13:47:00,50,32,صافي,متوسط,338.91,delivered,13,Sunday,1,0
ORD000273,CUST03272,CAP139,REST071,حطين,2026-01-15 22:46:00,38,11,غائم,متوسط,149.42,delivered,22,Thursday,0,0
ORD000274,CUST03569,CAP054,REST044,العليا,2025-06-28 14:23:00,45,10,بارد,شديد الكثافة,237.14,delivered,14,Saturday,0,0
ORD000275,CUST04694,CAP090,REST061,النخيل,2025-10-28 14:37:00,47,21,بارد,متوسط,300.06,delivered,14,Tuesday,0,0
ORD000276,CUST02400,CAP140,REST052,العليا,2026-04-23 12:24:00,63,16,عاصف,متوسط,76.98,delayed,12,Thursday,1,1
ORD000277,CUST00639,CAP094,REST059,الملقا,2025-07-06 23:43:00,73,32,عاصف,خفيف,182.44,delayed,23,Sunday,0,1
ORD000278,CUST04641,CAP067,REST036,الياسمين,2025-04-30 09:20:00,81,33,عاصف,شديد الكثافة,241.08,delayed,9,Wednesday,0,1
ORD000279,CUST00610,CAP122,REST015,الربوة,2025-08-07 08:50:00,51,11,عاصف,متوسط,142.4,delayed,8,Thursday,0,1
ORD000280,CUST02489,CAP106,REST054,الملقا,2026-02-14 21:02:00,39,20,صافي,خفيف,331.19,delivered,21,Saturday,1,0
ORD000281,CUST03669,CAP189,REST030,العليا,2026-01-10 21:53:00,62,9,حار جداً,شديد الكثافة,185.29,delayed,21,Saturday,1,1
ORD000282,CUST01568,CAP048,REST012,النخيل,2025-06-05 17:45:00,58,33,صافي,كثيف,96.6,delayed,17,Thursday,0,1
ORD000283,CUST01395,CAP121,REST010,حطين,2025-01-07 15:01:00,45,6,عاصف,خفيف,189.74,delivered,15,Tuesday,0,0
ORD000284,CUST01894,CAP053,REST071,حطين,2026-04-25 09:11:00,40,5,صافي,خفيف,114.31,delivered,9,Saturday,0,0
ORD000285,CUST04466,CAP013,REST012,النخيل,2025-04-22 10:08:00,45,30,بارد,متوسط,261.47,delivered,10,Tuesday,0,0
ORD000286,CUST04779,CAP087,REST075,المروج,2025-05-03 19:13:00,74,27,غائم,كثيف,17.72,delayed,19,Saturday,1,1
ORD000287,CUST04162,CAP010,REST001,الملقا,2025-03-02 14:26:00,40,25,بارد,متوسط,325.96,delivered,14,Sunday,0,0
ORD000288,CUST00907,CAP087,REST050,النخيل,2025-03-14 21:09:00,50,23,صافي,متوسط,213.37,delivered,21,Friday,1,0
ORD000289,CUST04063,CAP038,REST006,العليا,2025-01-24 16:44:00,59,33,حار جداً,خفيف,103.06,delayed,16,Friday,0,1
ORD000290,CUST01606,CAP124,REST030,العليا,2025-06-12 08:37:00,24,10,بارد,متوسط,55.02,delivered,8,Thursday,0,0
ORD000291,CUST01713,CAP155,REST002,الملقا,2025-07-31 18:45:00,45,20,صافي,خفيف,115.8,delivered,18,Thursday,0,0
ORD000292,CUST03185,CAP120,REST060,النخيل,2026-01-09 19:53:00,27,6,صافي,كثيف,342.83,delivered,19,Friday,1,0
ORD000293,CUST02277,CAP069,REST047,النخيل,2025-01-04 20:02:00,44,18,بارد,خفيف,297.88,delivered,20,Saturday,1,0
ORD000294,CUST03066,CAP081,REST051,النخيل,2025-01-19 22:49:00,58,23,غائم,شديد الكثافة,337.53,delayed,22,Sunday,0,1
ORD000295,CUST02912,CAP063,REST027,السليمانية,2026-02-19 23:11:00,73,21,عاصف,كثيف,153.43,delayed,23,Thursday,0,1
ORD000296,CUST00336,CAP126,REST074,حطين,2025-09-26 07:57:00,74,38,بارد,خفيف,84.97,delayed,7,Friday,0,1
ORD000297,CUST00715,CAP070,REST044,العليا,2026-03-18 07:18:00,32,8,عاصف,متوسط,334.36,cancelled,7,Wednesday,0,0
ORD000298,CUST01879,CAP095,REST023,الورود,2025-01-16 08:50:00,31,12,غائم,كثيف,263.27,delivered,8,Thursday,0,0
ORD000299,CUST03834,CAP124,REST072,النخيل,2025-11-04 20:06:00,46,14,حار جداً,كثيف,53.45,delivered,20,Tuesday,1,0
ORD000300,CUST01753,CAP008,REST073,العليا,2025-03-06 23:06:00,56,29,غائم,كثيف,126.4,delayed,23,Thursday,0,1
ORD000301,CUST01935,CAP025,REST039,السليمانية,2025-12-15 19:08:00,47,8,غائم,كثيف,35.04,delivered,19,Monday,1,0
ORD000302,CUST01406,CAP019,REST068,الملقا,2025-07-21 08:24:00,42,29,بارد,خفيف,22.59,delivered,8,Monday,0,0
ORD000303,CUST04459,CAP143,REST047,النخيل,2025-07-25 13:56:00,52,18,صافي,كثيف,179.31,delayed,13,Friday,1,1
ORD000304,CUST00960,CAP005,REST027,السليمانية,2026-05-23 21:08:00,52,16,حار جداً,كثيف,214.31,delayed,21,Saturday,1,1
ORD000305,CUST00783,CAP179,REST048,حطين,2025-05-08 07:06:00,25,6,بارد,شديد الكثافة,226.65,delivered,7,Thursday,0,0
ORD000306,CUST03897,CAP184,REST067,حطين,2025-01-02 20:01:00,70,33,حار جداً,شديد الكثافة,100.69,delayed,20,Thursday,1,1
ORD000307,CUST01289,CAP175,REST048,حطين,2025-07-11 18:33:00,46,13,بارد,شديد الكثافة,233.29,delivered,18,Friday,0,0
ORD000308,CUST03520,CAP169,REST070,الياسمين,2025-03-08 14:05:00,39,18,غائم,خفيف,34.05,delivered,14,Saturday,0,0
ORD000309,CUST00338,CAP020,REST015,الربوة,2026-04-17 14:25:00,50,11,غائم,شديد الكثافة,286.3,delivered,14,Friday,0,0
ORD000310,CUST00821,CAP065,REST012,النخيل,2026-01-03 13:12:00,64,30,عاصف,خفيف,48.56,delayed,13,Saturday,1,1
ORD000311,CUST02307,CAP043,REST076,النخيل,2026-02-10 07:36:00,54,21,حار جداً,متوسط,91.43,delayed,7,Tuesday,0,1
ORD000312,CUST04418,CAP054,REST067,حطين,2025-12-09 12:22:00,72,37,عاصف,متوسط,338.76,delayed,12,Tuesday,1,1
ORD000313,CUST04793,CAP117,REST002,الملقا,2026-05-14 12:44:00,51,12,حار جداً,شديد الكثافة,326.78,delayed,12,Thursday,1,1
ORD000314,CUST03591,CAP141,REST063,حطين,2025-07-25 13:51:00,49,19,عاصف,متوسط,278.03,delivered,13,Friday,1,0
ORD000315,CUST03127,CAP108,REST002,الملقا,2025-03-08 21:17:00,60,19,صافي,كثيف,283.43,delayed,21,Saturday,1,1
ORD000316,CUST00631,CAP036,REST020,الملقا,2025-09-19 09:08:00,51,22,بارد,شديد الكثافة,219.54,delayed,9,Friday,0,1
ORD000317,CUST04225,CAP094,REST020,الملقا,2025-04-30 07:34:00,63,25,عاصف,خفيف,349.24,cancelled,7,Wednesday,0,1
ORD000318,CUST00453,CAP089,REST079,المروج,2025-01-27 20:35:00,36,14,غائم,متوسط,302.87,delivered,20,Monday,1,0
ORD000319,CUST00707,CAP117,REST065,السليمانية,2025-02-01 18:56:00,67,25,عاصف,شديد الكثافة,282.23,delayed,18,Saturday,0,1
ORD000320,CUST02440,CAP151,REST049,النخيل,2025-10-15 10:07:00,47,17,غائم,خفيف,99.66,delivered,10,Wednesday,0,0
ORD000321,CUST01796,CAP200,REST016,الورود,2025-05-30 17:39:00,52,24,غائم,كثيف,161.39,delayed,17,Friday,0,1
ORD000322,CUST04225,CAP078,REST030,العليا,2025-07-17 20:54:00,41,5,حار جداً,خفيف,96.11,delivered,20,Thursday,1,0
ORD000323,CUST00302,CAP034,REST043,حطين,2026-01-02 13:28:00,79,32,بارد,كثيف,194.89,delayed,13,Friday,1,1
ORD000324,CUST02396,CAP193,REST016,الورود,2025-12-04 19:09:00,44,23,صافي,متوسط,316.72,delivered,19,Thursday,1,0
ORD000325,CUST01955,CAP115,REST080,الملقا,2025-04-03 14:41:00,49,19,صافي,كثيف,336.29,delivered,14,Thursday,0,0
ORD000326,CUST04985,CAP012,REST067,حطين,2026-05-16 21:43:00,77,33,بارد,كثيف,173.3,delayed,21,Saturday,1,1
ORD000327,CUST00340,CAP050,REST002,الملقا,2026-01-07 11:19:00,33,13,حار جداً,متوسط,337.5,delivered,11,Wednesday,0,0
ORD000328,CUST04556,CAP088,REST034,حطين,2026-03-26 16:18:00,40,12,غائم,كثيف,275.13,delivered,16,Thursday,0,0
ORD000329,CUST04611,CAP046,REST013,النخيل,2025-01-08 13:14:00,34,12,غائم,خفيف,338.69,delivered,13,Wednesday,1,0
ORD000330,CUST04482,CAP065,REST070,الياسمين,2026-02-26 10:08:00,34,18,غائم,متوسط,102.77,delivered,10,Thursday,0,0
ORD000331,CUST04905,CAP118,REST060,النخيل,2025-04-26 18:35:00,62,10,عاصف,شديد الكثافة,306.55,delayed,18,Saturday,0,1
ORD000332,CUST03582,CAP113,REST072,النخيل,2026-04-19 21:09:00,66,17,عاصف,كثيف,329.6,delayed,21,Sunday,1,1
ORD000333,CUST03372,CAP123,REST049,النخيل,2025-01-06 14:53:00,43,16,عاصف,خفيف,116.22,delivered,14,Monday,0,0
ORD000334,CUST04121,CAP044,REST075,المروج,2025-06-08 07:44:00,54,20,غائم,كثيف,338.76,delayed,7,Sunday,0,1
ORD000335,CUST04626,CAP031,REST073,العليا,2025-01-02 22:56:00,64,28,صافي,كثيف,174.44,delayed,22,Thursday,0,1
ORD000336,CUST00998,CAP057,REST021,حطين,2025-02-20 23:28:00,62,36,غائم,شديد الكثافة,180.83,delayed,23,Thursday,0,1
ORD000337,CUST01728,CAP183,REST076,النخيل,2025-10-14 19:20:00,44,21,غائم,خفيف,204.11,delivered,19,Tuesday,1,0
ORD000338,CUST02549,CAP024,REST023,الورود,2025-12-11 18:42:00,41,5,حار جداً,كثيف,264.38,delivered,18,Thursday,0,0
ORD000339,CUST00471,CAP089,REST047,النخيل,2025-11-08 21:17:00,60,22,غائم,خفيف,86.46,delayed,21,Saturday,1,1
ORD000340,CUST03416,CAP198,REST067,حطين,2025-06-06 15:35:00,62,40,صافي,متوسط,131.36,delayed,15,Friday,0,1
ORD000341,CUST02232,CAP010,REST068,الملقا,2025-03-16 13:15:00,75,30,حار جداً,كثيف,73.24,delayed,13,Sunday,1,1
ORD000342,CUST02574,CAP132,REST020,الملقا,2025-07-26 07:57:00,56,28,بارد,كثيف,98.23,delayed,7,Saturday,0,1
ORD000343,CUST04962,CAP134,REST064,حطين,2025-08-30 08:49:00,48,23,بارد,كثيف,35.23,delivered,8,Saturday,0,0
ORD000344,CUST00508,CAP156,REST071,حطين,2025-12-11 20:25:00,36,12,صافي,كثيف,249.05,delivered,20,Thursday,1,0
ORD000345,CUST00978,CAP061,REST012,النخيل,2025-05-30 15:00:00,63,34,عاصف,خفيف,115.64,delayed,15,Friday,0,1
ORD000346,CUST03841,CAP086,REST026,الملقا,2026-04-29 17:51:00,37,18,عاصف,متوسط,96.56,delivered,17,Wednesday,0,0
ORD000347,CUST02404,CAP197,REST029,السليمانية,2025-05-15 19:38:00,60,20,حار جداً,شديد الكثافة,211.07,delayed,19,Thursday,1,1
ORD000348,CUST02584,CAP162,REST064,حطين,2025-04-12 21:07:00,43,23,بارد,خفيف,19.88,delivered,21,Saturday,1,0
ORD000349,CUST04294,CAP070,REST057,المروج,2025-07-01 07:14:00,62,31,غائم,شديد الكثافة,91.03,delayed,7,Tuesday,0,1
ORD000350,CUST03491,CAP105,REST020,الملقا,2025-05-08 16:42:00,57,20,حار جداً,خفيف,277.67,delayed,16,Thursday,0,1
